아파트ID,아파트명,지번주소,위도,경도,동수,세대수,임대수,용적률,건폐율,주차대수,건설사
118915,호림타워1차(도시형),서울시 은평구 대조동 197-4,37.617686,126.920558,1,14,0,438,58,3,(주)호림씨앤씨
118916,호림타워2차(도시형),서울시 은평구 대조동 197-6,37.617625,126.920742,1,16,0,404,58,2,(주)호림씨앤씨
122901,효민아크로뷰(주상복합),서울시 은평구 대조동 12-8,37.609762,126.927518,1,21,0,479,58,9,(주)세아건설
11161,LG,서울시 은평구 불광동 444-41,37.62477,126.92735,1,19,0,299,53,19,다이아건설(주)
106782,갤럭시타운(도시형),서울시 은평구 불광동 281-81,37.610661,126.93065,1,24,0,458,58,12,(주)흥안종합건설
134253,거장노블레스(주상복합),서울시 은평구 불광동 274-1,37.611621,126.929983,1,4,0,357,49,3,(주)해담종합건설
123065,"경인에버빌(285-18,도시형)",서울시 은평구 불광동 285-18,37.609423,126.931687,1,22,0,499,59,15,(주)가인종합건설
25943,구르미,서울시 은평구 불광동 479-10,37.627329,126.921711,1,19,0,184,32,21,남양종합건설(주)
105014,그린라이프,서울시 은평구 불광동 230-2,37.618041,126.931734,1,11,0,274,56,12,강진종합건설(주)
13257,금상,서울시 은평구 불광동 346-3,37.620552,126.927439,1,20,0,245,49,26,금상산업(주)
122832,금화베스트빌,서울시 은평구 불광동 281-68,37.610774,126.930928,1,8,0,302,55,3,디에이치디건설
3819,남해그린힐,서울시 은평구 불광동 632,37.613794,126.9344,1,100,0,288,30,100,(주)남해종합건설
13028,대광월드,서울시 은평구 불광동 391-68,37.62426,126.92053,1,18,0,259,59,21,월광종합건설(주)
16449,대암,서울시 은평구 불광동 230-3,37.618057,126.931473,1,19,0,256,40,15,동선개발산업(주)
170177,대원에코빌(도시형),서울시 은평구 불광동 221-53,37.617512,126.932582,1,8,0,287,52,5,(주)현성종합건설
1232,대호,서울시 은평구 불광동 629,37.614949,126.933638,1,100,0,283,26,117,(주) 대 호
3820,대호프라자,서울시 은평구 불광동 631-1,37.614617,126.93278,2,198,0,402,93,314,(주)대호
106381,동호스카이,서울시 은평구 불광동 217,37.619935,126.931922,1,18,0,199,42,18,(유)동호에스제이종합개발
111376,"두진아이브(281-141,도시형)",서울시 은평구 불광동 281-141,37.610163,126.931416,1,8,0,359,57,5,(주)은진종합건설
118954,"두진아이브(281-148,도시형)",서울시 은평구 불광동 281-148,37.610051,126.931284,1,12,0,424,59,2,(주)중방주택건설
121245,"디앤제이하우징(281-22,주상복합)",서울시 은평구 불광동 281-22,37.611343,126.931509,2,16,0,358,58,8,(주)선화종합건설
146956,"디앤제이하우징(281-23,주상복합)",서울시 은평구 불광동 281-23,37.611541,126.931359,1,7,0,358,56,5,세민주택건설주식회사
119273,"디앤제이하우징(305-1,주상복합)",서울시 은평구 불광동 305-1,37.61834,126.923402,1,8,0,465,59,5,대평종합건설 주식회사
3461,메트로타워(주상복합),서울시 은평구 불광동 311-13,37.619734,126.921708,1,69,0,845,57,44,극동건설 주식화사
120976,명남뉴타운,서울시 은평구 불광동 16-142,37.620453,126.933445,1,19,0,240,39,21,명남종합건설(주)
780,미성,서울시 은평구 불광동 248,37.615143,126.928117,10,1340,0,227,17,1300,라이프주택
146818,베라체(주상복합),서울시 은평구 불광동 281-134,37.610447,126.931298,1,12,0,359,59,8,(주)삼흥건설
127149,베로니스(주상복합),서울시 은평구 불광동 486-17,37.620164,126.92102,1,66,0,461,59,37,베로니스주식회사
9841,북한산대창센시티,서울시 은평구 불광동 71-16,37.625631,126.929145,3,256,0,299,23,277,대창기업주식회사
110006,북한산동호스카이,서울시 은평구 불광동 644,37.62206,126.930838,1,42,0,196,55,40,(유)동우에스제이종합개발
26427,북한산래미안,서울시 은평구 불광동 638,37.611296,126.938139,10,782,135,222,27,890,삼성물산(주)
25558,북한산한양수자인,서울시 은평구 불광동 636,37.621684,126.932011,2,155,0,244,24,151,(주)한양
9239,북한산현대홈타운,서울시 은평구 불광동 633,37.612217,126.934389,15,662,0,232,23,778,현대건설(주)
26191,북한산현대힐스테이트3차,서울시 은평구 불광동 641,37.618763,126.934884,19,1185,0,216,23,1426,현대건설(주)
24199,북한산힐스테이트1차,서울시 은평구 불광동 635,37.612635,126.936795,11,603,0,193,24,677,현대건설(주)
26897,북한산힐스테이트7차,서울시 은평구 불광동 643,37.616195,126.926856,15,882,0,208,20,1428,현대건설주식회사
