stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202509,JP,1605101010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게살(밀폐용기에넣은것),수입,.27,34
202509,JP,1605101091,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"붉은 대게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수출,60721.08,604191
202509,JP,1605101099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타 게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수입,316.039,5313
202509,JP,1605109000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,게 조제품(게살 이외 기타),수출,10149.5,50276
202509,JP,1605109000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게 조제품(게살 이외 기타),수입,1.1,60
202509,JP,0302440000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"고등어(신선 또는 냉장)(스콤버-스콤브루스,오스트랄시쿠스,자포니쿠스))",수출,7000,27302
202509,JP,1605211000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것),수입,18.512,390
202509,JP,0302450000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(신선 또는 냉장)(트라커러스종),수출,98660,257903
202509,JP,0307432010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,332.89,9750
202509,JP,0307432090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,7860,20136
202509,JP,0307493010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastrephes)종ㆍ로,수입,2.2,21
202509,JP,0307921000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,개아지살,수입,100,3372
202509,JP,0307120000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수출,61063,446205
202509,JP,2501001010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,암염(岩鹽),수입,1,55
202509,JP,0307599000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"문어(산것, 신선, 냉장, 냉동, 건조 이외 기타)",수출,802.412,3202
202509,JP,1212219099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수입,2.013,95
202509,JP,1604191090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,14.582,323
202509,JP,1604199090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수출,7277.4,155193
202509,JP,1604199090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,433.921,5693
202509,JP,1604204010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수출,5866,135674
202509,JP,1604204010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수입,82.727,879
202509,JP,1604204090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수출,32260,92488
202509,JP,1604204090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수입,73215.632,388392
202509,JP,1604209000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수출,26836.536,251357
202509,JP,1604209000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,5528.455,90583
202509,JP,1212212010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수출,101595.116,1450010
202509,JP,1212212010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수입,3.992,81
202509,JP,1212211090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(기타)(식용의 것),수입,8.776,453
202509,JP,1212212020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(염장한 것)(식용의 것),수출,54500,163653
202509,JP,1212213010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(건조한 것)(식용의 것),수출,247160,1951675
202509,JP,1212213010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(건조한 것)(식용의 것),수입,.5,29
202509,JP,1212212090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(기타)(식용의 것),수입,34.083,1103
202509,JP,1604129000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,청어(통조림외조제품),수입,6.545,28
202509,JP,1212213090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(기타)(식용의 것),수입,1.122,50
202509,JP,0302899090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수출,11442.4,469571
202509,JP,0303410000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,날개다랑어 또는 긴지느러미다랑어(터너스알라룽가/냉동),수출,14989,41863
202509,JP,0303530000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)",수입,1011120,471483
202509,JP,0303540000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수출,58202,184087
202509,JP,0303550000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(냉동)(트라커러스종),수출,709558.5,1583138
202509,JP,0303510000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"청어(클루페아 하렌구스,클루페아 팔라시)",수출,170,27
202509,JP,0303420000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황다랑어(터너스 알바카레스/냉동),수출,196339,991726
202509,JP,0303451000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,대서양 참다랑어(냉동)(터너스 티너스),수출,5204,87759
202509,JP,0303460000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수출,47134,534691
202509,JP,0303460000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수입,8590,53610
202509,JP,0307913000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,개아지살(산 것 신선 또는 냉장한 것),수출,414,12466
202509,JP,0307810000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전복(산 것 신선 또는 냉장한 것),수출,213390,3120515
202509,JP,1604119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀페용기에 넣은 것 이외 기타),수입,12.277,510
202509,JP,1302312000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수출,1000,20674
202509,JP,1302312000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수입,7.782,334
202509,JP,1302319000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"한천(실한천,분한천 이외 기타)",수입,80.85,3322
202509,JP,1212299099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수출,2000,4458
202509,JP,1212299099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수입,.72,31
202509,JP,1302311000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,실한천,수출,1773.6,110520
202509,JP,1603003000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수출,5840.45,55763
202509,JP,1603003000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수입,20516,139456
202509,JP,1603009000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류,연체동물,수생동물의",수출,36970,183168
202509,JP,1604111000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀폐용기에 넣은 것),수입,62.645,712
202509,JP,0306143090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽃게(냉동한 것) 기타,수출,900,14290
202509,JP,0301992000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,방어(활어),수입,88504,1291188
202509,JP,0301995000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(활어),수출,137286,1449060
202509,JP,0301996000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,갯장어(sharp toothed eel/활어),수출,5235,78670
202509,JP,0301997000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,먹장어(활어),수입,5306,42384
202509,JP,0303452000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,태평양 참다랑어(냉동)(터너스 오리엔탈리스),수출,116400,616443
202509,JP,1605219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수입,1.06,101
202509,JP,1605290000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리),수입,.56,34
202509,JP,1212211010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수출,326660.51,12370575
202509,JP,1605599010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,1.4,88
202509,JP,1605599090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(기타),수출,10700,124704
202509,JP,1605599090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(기타),수입,1.35,163
202509,JP,1605639000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해파리(조제 또는 저장처리)(기타),수입,2552.26,31823
202509,JP,1604159000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것 이외 기타),수입,4.242,131
202509,JP,0304710000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"대구(가두스 모르화,가두스 오각,가두스 마크로세팔루스)",수입,11500,55673
202509,JP,0302895000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치(신선 또는 냉장)(학꽁치를 포함한다),수출,453,4423
202509,JP,0303670000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,명태(냉동)(테라그라 찰코그라마),수출,191952,326477
202509,JP,0304491000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(신선 또는 냉장한 피레트),수출,85277.6,974483
202509,JP,1212215010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(염장한 것)(식용의 것),수입,2.812,98
202509,JP,1212215090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(기타)(식용의 것),수출,25200,237041
202509,JP,1212215090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다시마(기타)(식용의 것),수입,110.315,3196
202509,JP,1212217029,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,300,15674
202509,JP,1212216090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,우뭇가사리(기타)(식용의 것),수출,24060,217818
202509,JP,1604149000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수입,2357.74,36946
202509,JP,1604151000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것),수입,17.323,448
202509,JP,0307511000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"낙지(산것/신선, 냉장)",수출,2985,46265
202509,JP,1504309000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타해서포유동물의 유지와 그,수입,4.56,133
202509,JP,0308303000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해파리(건조한 것),수입,13.64,384
202509,JP,0302550000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명태(신선 또는 냉장)(테라그라 찰코그라마),수입,39320,164378
202509,JP,1605409000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류 조제품(게,새우,바다가재기타/밀폐용기에넣은것이외기타)",수입,116.483,2840
202509,JP,1605511000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,굴(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,51700,248823
202509,JP,1605511000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,굴(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,10.92,2410
202509,JP,1605542010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,3949.464,145667
202509,JP,1605542010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,1146.327,31228
202509,JP,1605542091,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,4320,24534
202509,JP,1605542091,I,일본,아시아.태평양 경제협력체/경제협력개발기구,조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,40.415,520
202509,JP,1605542099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,오징어 기타(조제 또는 저장처리),수입,28.941,829
202509,JP,1605561090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,바지락(조제 또는 저장처리)(기타),수입,.4,49
202509,JP,0303899050,E,일본,아시아.태평양 경제협력체/경제협력개발기구,볼낙(냉동)(적어를 포함한다),수출,54803,1522513
202509,JP,0303822000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,홍어(냉동),수입,74890,276635
202509,JP,0303893010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,옥돔(냉동)(브랜치오스테거스 자포니커스),수출,9,329
202509,JP,0303894000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(냉동),수출,7634,77841
202509,JP,0307111090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,굴치패 종패용 외 기타(산 것  신선 또는 냉장한 것),수출,10650,103656
202509,JP,0301998000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,넙치(활어),수출,134674,1904653
202509,JP,0302896000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔(신선 또는 냉장)(스파리대과를 제외한다),수입,69.2,816
202509,JP,0511919000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류,갑각류,연체동물,수행동",수출,20000,30479
202509,JP,7116101000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,천연진주로만든 것 ,수입,.475,315
202509,JP,7116102000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,양식진주로 만든 것   ,수출,.4,2367
202509,JP,9601901090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,패각(기타),수출,.288,19
202509,JP,9601901090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,패각(기타),수입,239950,30811
202509,JP,1604320000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,캐비아 대용물,수출,800,55801
202509,JP,1604320000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,캐비아 대용물,수입,7753.42,306952
202509,JP,0305541000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,멸치[엔그라울리스(Engraulis)종],수출,86719.5,1206723
202509,JP,0306332000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,대게,수출,4300,152513
202509,JP,0306332000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,대게,수입,2019,23363
202509,JP,0306339000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게(기타),수입,31113.8,727081
202509,JP,0305322000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,브레그마세로티대과외6종무리에놀레피디대과어류(염장 또는 염수장한것),수입,1.02,113
202509,JP,0307719000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"클램, 새조개 및 피조개 기타 살아있는겄, 신선한 것, 냉장한 것",수입,17617,89608
202509,JP,0308110000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,해삼(산 것 신선 또는 냉장한 것),수출,9,104
202509,JP,0308901090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,수생무척추동물의 기타(산 것),수출,20,91
202509,JP,1604141019,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수입,17.514,558
202509,JP,1604141021,E,일본,아시아.태평양 경제협력체/경제협력개발기구,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,2171.52,17568
202509,JP,0303570000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(자이피어스글래디어스),수출,111205,557012
202509,JP,0303570000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(자이피어스글래디어스),수입,1479,8734
202509,JP,0303899099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수출,75262,810823
202509,JP,0303899099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(냉동),수입,41915,83566
202509,JP,1604131000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,정어리(밀폐용기에넣은것),수입,16.826,560
202509,JP,1604139000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,정어리(통조림외조제품),수입,.373,7
202509,JP,0303440000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,눈다랑어(냉동),수출,263887,2213327
202509,JP,0303440000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,눈다랑어(냉동),수입,300,710
202509,JP,0301999099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류(활어),수입,55365,1048955
202509,JP,0508002020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,청패각(전복),수출,420,300
202509,JP,0508009000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"연체동물,갑각류,극피동물",수출,3814,49196
202509,JP,0508002090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타패각,수입,254720,28175
202509,JP,7101220000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,양식진주(가공한것),수입,10.18,149281
202509,JP,7101210000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,양식진주(가공하지않은것),수입,1.2,27060
202509,JP,0307714000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,바지락(산 것 신선 또는 냉장한 것),수출,129020,338563
202509,JP,2301209000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류외기타 분.조분 및 펠리트,수출,98520,192012
202509,JP,2301209000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류외기타 분.조분 및 펠리트,수입,18000,23400
202509,JP,2501009090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타소금,해수",수출,2106040.969,36794
202509,JP,2501009090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타소금,해수",수입,311.422,4672
202509,JP,2501009020,I,일본,아시아.태평양 경제협력체/경제협력개발기구,순염화나트륨,수입,121.78,799
202509,JP,2501009010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,식염,수출,8860.869,17082
202509,JP,2501009010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,식염,수입,7152.569,8763
202509,JP,2501001020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,천일염,수출,4142,8019
202509,JP,2501001020,I,일본,아시아.태평양 경제협력체/경제협력개발기구,천일염,수입,6.5,357
202509,JP,0304840000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(냉동한 피레트)(자이피어스 글래디어스),수출,140243.8,1052253
202509,JP,0304840000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,황새치(냉동한 피레트)(자이피어스 글래디어스),수입,37425.9,327114
202509,JP,0304871000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,참다랑어(냉동한 피레트),수출,20160.4,383419
202509,JP,0304879000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,다랑어 기타(냉동한 피레트),수출,1179146.5,12403021
202509,JP,0304879000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,다랑어 기타(냉동한 피레트),수입,7670.84,69497
202509,JP,0304891000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어의 것(냉동한 피레트),수출,16950,153412
202509,JP,0304899000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류의 기타(냉동한 피레트),수출,8800,64265
202509,JP,0304899000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타어류의 기타(냉동한 피레트),수입,2134.5,52612
202509,JP,0307712090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,피조개 기타(산 것  신선 또는 냉장한 것),수출,43246.7,327950
202509,JP,0306149090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,갑각류 기타(냉동한 것)(훈제한것 외 기타),수출,12596,49995
202509,JP,0305499000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류(연어, 청어, 멸치, 명태이외 기타/훈제/피레트 포함)",수입,128.35,4749
202509,JP,2104102000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류의 수우프, 브로드와 수우프 브로드 제조용 조제품",수출,16,584
202509,JP,2104102000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류의 수우프, 브로드와 수우프 브로드 제조용 조제품",수입,14.422,484
202509,JP,0306171090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타),수입,80,15167
202509,JP,0301119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타(활어)(비단잉어 외  민물의 것),수입,35.55,2195
202509,JP,0302820000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가오리와 홍어(라지대과)(신선 또는 냉장),수입,48978.6,318124
202510,JP,1605579000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전복(조제 또는 저장처리) 기타,수출,45,871
202510,JP,1604169000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(조제/밀폐용기에 넣은 것 이외 기타),수출,20345,383255
202510,JP,1604169000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(조제/밀폐용기에 넣은 것 이외 기타),수입,2.342,109
202510,JP,1605591010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,1632,21899
202510,JP,1605591090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,골뱅이(조제 또는 저장처리)(기타),수출,27,437
202510,JP,1605569090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"클램, 새조개 및 피조개 기타(조제 또는 저장처리)(기타)",수입,2.347,146
202510,JP,0307119000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,굴치패 기타(산 것 신선 또는 냉장한 것),수출,3708,35369
202510,JP,1604141029,E,일본,아시아.태평양 경제협력체/경제협력개발기구,가다랭이(기타),수출,38346.3,234833
202510,JP,1604141029,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가다랭이(기타),수입,2.336,99
202510,JP,0307911000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,소라(산 것 신선 또는 냉장한 것),수출,96995,400138
202510,JP,2102204010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,스리루리나 효모(둥글넓적한 것),수입,362.88,5952
202510,JP,2102204090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,스리루리나 효모(기타),수출,230.4,28805
202510,JP,0106199000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 포유동물,수출,164,4328
202510,JP,0106199000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 포유동물,수입,812.4,391562
202510,JP,2008995010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,김,수출,287009.378,7334231
202510,JP,2008995010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김,수입,994.579,108875
202510,JP,0304895000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어의것(냉동한 것),수출,13,185
202510,JP,0301994091,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"돔(기타, 참돔)",수입,482794,3720725
202510,JP,0305531000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 어류(건조),수출,15,510
202510,JP,0307219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"가리비과의조개 기타(산것, 신선, 냉장) - 펙텐, 클라미스, 프라코펙텐 속의 것 제외",수입,405516,2248409
202510,JP,0307299000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타 가리비과의조개(기타),수입,5.345,173
202510,JP,1605520000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"가리비과의조개(조제,저장/기타, 밀폐용기에 넣은 것 포함)",수입,957.242,35936
202510,JP,1605550000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"문어, 기타조제저장처리문어(밀폐용기에넣은것 포함, 밀폐용기이외)",수출,10716,106532
202510,JP,1605550000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"문어, 기타조제저장처리문어(밀폐용기에넣은것 포함, 밀폐용기이외)",수입,4000,41557
202510,JP,1605690000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함, 밀폐용기에 넣지 않은 것)-해삼,성게,해파리제외",수출,134,1481
202510,JP,1605690000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함, 밀폐용기에 넣지 않은 것)-해삼,성게,해파리제외",수입,3.075,7
202510,JP,0307229000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,가리비과의조개(냉동),수입,164662,1789073
202510,JP,2008995090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,조제한 해조류 김 제외,수출,18975,28666
202510,JP,2008995090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,조제한 해조류 김 제외,수입,3904.053,75384
202510,JP,0307929000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,2.5,300
202510,JP,0307929000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,24000,34810
202510,JP,0307830000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 전복[할리오티스(Haliotis)종],수출,2337,37605
202510,JP,0302491000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,삼치[스콤버로모러스(Scomberomorus)종],수출,184557.2,925488
202510,JP,0303591000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,삼치[스콤버로모러스(Scomberomorus)종],수출,554,1223
202510,JP,0303599000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,119851.5,231829
202510,JP,0303599000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,37988,165413
202510,JP,0303912090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,13,69
202510,JP,0303990000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수출,8004,349737
202510,JP,0305599000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)",수출,400,6371
202510,JP,0305599000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)",수입,.5,4
202510,JP,0305694000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"정어리(염장,염수장)",수입,31.68,563
202510,JP,0303430000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,가다랑어 또는 줄무늬버니토우(냉동),수출,24627.2,32808
202510,JP,1605101010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게살(밀폐용기에넣은것),수입,1,61
202510,JP,1605101091,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"붉은 대게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수출,190399.06,1931307
